address,latitude,longitude,geopoint
2668 DURBY CIR,35.08773108,-89.97340889,"35.08773108, -89.97340889"
2615 BURNS AVE,35.09387936,-89.97573074,"35.09387936, -89.97573074"
2644 BROWNING AVE,35.09342821,-89.97483227,"35.09342821, -89.97483227"
1695 OLD MILL RD,35.17159838,-89.78811529,"35.17159838, -89.78811529"
3049 MCVAY TRAIL DR,35.06539053,-89.83198224,"35.06539053, -89.83198224"
1629 S TREZEVANT ST,35.10096021,-89.98464674,"35.10096021, -89.98464674"
935 ANNIE PL,35.16465468,-90.0173811,"35.16465468, -90.01738110"
ROSS RD,35.03434169,-89.83795992,"35.03434169, -89.83795992"
304 W BURDOCK AVE,35.10630504,-90.07256956,"35.10630504, -90.07256956"
1452 S WHITE STATION RD,35.0918769,-89.88938542,"35.09187690, -89.88938542"
4849 NEWTON DR,35.01602286,-90.05534288,"35.01602286, -90.05534288"
1377 GOLD AVE,35.10359474,-90.01670957,"35.10359474, -90.01670957"
1730 TAHITI LN,35.08438772,-89.90987273,"35.08438772, -89.90987273"
1982 DANBERRY AVE,35.02576348,-89.99779066,"35.02576348, -89.99779066"
3756 BARRON AVE,35.097448,-89.93740989,"35.09744800, -89.93740989"
37 W GEETER RD,35.0183336,-90.0650665,"35.01833360, -90.06506650"
365 PICKETT RD,35.00887928,-90.05172039,"35.00887928, -90.05172039"
1473 CATALINA ST,35.09140756,-89.94412785,"35.09140756, -89.94412785"
2321 SCAPER ST,35.08180407,-89.96860253,"35.08180407, -89.96860253"
2065 OLIVER AVE,35.12054204,-89.99340181,"35.12054204, -89.99340181"
2840 CHURCHILL ST,35.07122741,-89.89157679,"35.07122741, -89.89157679"
3743 DUNN RD,35.0900382,-89.9377783,"35.09003820, -89.93777830"
5241 SEA ISLE RD,35.09405724,-89.88737198,"35.09405724, -89.88737198"
4588 HICKORY BRANCH DR,35.02326167,-89.86383974,"35.02326167, -89.86383974"
2228 E BROOKS RD,35.06077865,-89.98996306,"35.06077865, -89.98996306"
1161 HAYNES ST,35.09995467,-89.96610718,"35.09995467, -89.96610718"
3417 FONTAINE RD,35.05533694,-90.01170094,"35.05533694, -90.01170094"
842 BALTIC ST,35.15528674,-89.95756091,"35.15528674, -89.95756091"
1267 S WELLINGTON ST,35.11269419,-90.04741056,"35.11269419, -90.04741056"
294 W FAY AVE,35.10306512,-90.07235485,"35.10306512, -90.07235485"
4344 RIDGE VALLEY TRL,35.02996794,-89.86890886,"35.02996794, -89.86890886"
1214 WEAKLEY AVE,35.176692,-90.01632604,"35.17669200, -90.01632604"
4322 MERLCREST CV,35.2437731,-89.94922192,"35.24377310, -89.94922192"
3694 CROSSWOOD CV,35.22664042,-89.97091456,"35.22664042, -89.97091456"
3304 BESTWAY DR,35.01677949,-89.95365801,"35.01677949, -89.95365801"
1444 DORIS AVE,35.10176423,-90.01461985,"35.10176423, -90.01461985"
MISTY MEADOWS LN,35.04180977,-89.79407245,"35.04180977, -89.79407245"
1652 HARRISON ST,35.18125506,-89.97722683,"35.18125506, -89.97722683"
1412 DAYTON ST,35.17017766,-89.9389894,"35.17017766, -89.93898940"
953 CLACK PL,35.12115982,-90.04519211,"35.12115982, -90.04519211"
2309 HICKORY PATH DR,35.18840336,-89.76949747,"35.18840336, -89.76949747"
1500 S WILLETT ST,35.1052923,-90.01038946,"35.10529230, -90.01038946"
5288 DARE AVE,35.21146122,-89.88695576,"35.21146122, -89.88695576"
731 KENT ST,35.1121796,-89.96495778,"35.11217960, -89.96495778"
3097 CAPRI RD,35.06432137,-89.91529762,"35.06432137, -89.91529762"
1117 W HOLMES RD,35.0055749,-90.10156016,"35.00557490, -90.10156016"
1583 HARMEN ST,35.17975995,-89.98974579,"35.17975995, -89.98974579"
2183 MASSEY RD,35.08936534,-89.85192795,"35.08936534, -89.85192795"
1163 W RAINES RD,35.03521831,-90.10297134,"35.03521831, -90.10297134"
834 S PARKWAY,35.10864218,-90.03474509,"35.10864218, -90.03474509"
4901 CROMWELL AVE,35.04583184,-89.89997626,"35.04583184, -89.89997626"
474 E RAINES RD,35.03507335,-90.04815229,"35.03507335, -90.04815229"
3324 BOXDALE ST,35.05803051,-89.90243131,"35.05803051, -89.90243131"
1711 LANIER LN,35.08490983,-89.90547882,"35.08490983, -89.90547882"
5908 FOX LAIR AVE,35.05425922,-89.86654466,"35.05425922, -89.86654466"
2429 W BALL RD,35.07874902,-90.03540279,"35.07874902, -90.03540279"
2658 BROWNING AVE,35.0934118,-89.97431999,"35.09341180, -89.97431999"
2159 KENTUCKY,35.08844411,-90.06550184,"35.08844411, -90.06550184"
642 DELLROSE DR,35.04125212,-90.04203065,"35.04125212, -90.04203065"
2647 CARNES AVE,35.11232403,-89.9738814,"35.11232403, -89.97388140"
4102 MEADOW CREEK RD,35.03670548,-89.86532265,"35.03670548, -89.86532265"
2081 EVELYN AVE,35.12256775,-89.99282343,"35.12256775, -89.99282343"
863 SEMMES ST,35.10846514,-89.96181348,"35.10846514, -89.96181348"
3523 LADUE ST,35.22183775,-89.97285078,"35.22183775, -89.97285078"
0 CAMBRIDGE AVE,35.11353706,-90.05297481,"35.11353706, -90.05297481"
3076 S PARKER RD,35.06487681,-90.08181479,"35.06487681, -90.08181479"
7144 COUNTRY OAKS DR,35.0309444,-89.82549912,"35.03094440, -89.82549912"
6620 LONDON DR,35.11345014,-89.8424981,"35.11345014, -89.84249810"
1386 PEABODY AVE,35.1328663,-90.01548448,"35.13286630, -90.01548448"
2362 ENTERPRISE,35.10792429,-89.98382729,"35.10792429, -89.98382729"
115 HEARTLAND LN,34.99768889,-90.06824461,"34.99768889, -90.06824461"
642 LEDBETTER AVE,35.03221807,-90.08554435,"35.03221807, -90.08554435"
2449 LOVITT DR,35.08254105,-89.86780731,"35.08254105, -89.86780731"
3970 HOBSON RD,35.23393631,-89.93817566,"35.23393631, -89.93817566"
3935 CORNELL,35.23283456,-90.01173908,"35.23283456, -90.01173908"
45 E FRANK AVE,35.09034756,-90.06140675,"35.09034756, -90.06140675"
1306 ROLLING OAKS DR,35.09592738,-89.87891333,"35.09592738, -89.87891333"
3844 WALNUT CREEK CV,35.04361973,-89.9506743,"35.04361973, -89.95067430"
7255 EGGLESTON RD,35.04223284,-89.82169605,"35.04223284, -89.82169605"
4975 BROOKWOOD CV,35.13153804,-89.8963221,"35.13153804, -89.89632210"
679 WOODLAWN ST,35.15946551,-90.03464714,"35.15946551, -90.03464714"
3570 BAYLISS AVE,35.17160799,-89.94108839,"35.17160799, -89.94108839"
4438 ARNOLD CV,35.02729669,-89.94971361,"35.02729669, -89.94971361"
1635 S ELY ST,35.10237875,-90.0423265,"35.10237875, -90.04232650"
5095 BERTA ST,35.00947749,-90.04717457,"35.00947749, -90.04717457"
2093 YORK AVE,35.12483051,-89.99220141,"35.12483051, -89.99220141"
3786 GRACELAND DR,35.04533901,-90.01434397,"35.04533901, -90.01434397"
6902 MIDHURST RD,35.09255212,-89.8331519,"35.09255212, -89.83315190"
5680 SHADY GROVE RD,35.12346507,-89.87258876,"35.12346507, -89.87258876"
7328 GERMANSHIRE LN,35.04031477,-89.81914053,"35.04031477, -89.81914053"
2247 ALAMEDA AVE,35.16325086,-89.9822343,"35.16325086, -89.98223430"
3420 WINDY HOLLOW CIR,35.05557044,-89.92057269,"35.05557044, -89.92057269"
116 STRAHORN,35.10340995,-90.06655723,"35.10340995, -90.06655723"
739 LYDGATE RD,35.03746697,-90.039242,"35.03746697, -90.03924200"
4444 TULANE RD,35.02746975,-90.04336977,"35.02746975, -90.04336977"
946 RESTBROOK,35.22463506,-90.03239905,"35.22463506, -90.03239905"
4904 BLANDING AVE,35.05752875,-89.9001362,"35.05752875, -89.90013620"
8594 TIMBER CREEK DR,35.14859521,-89.77680101,"35.14859521, -89.77680101"
7706 PARTRIDGE WOODS CV,35.17141,-89.80580173,"35.17141000, -89.80580173"
377 WASHBURN DR,35.00741827,-90.07554173,"35.00741827, -90.07554173"
735 EAST ST,35.12671884,-90.03109912,"35.12671884, -90.03109912"
3077 PERSHING AVE,35.15365704,-89.95826814,"35.15365704, -89.95826814"
2069 BENFORD ST,35.09110422,-90.07303987,"35.09110422, -90.07303987"
0 KEATING ST,35.10614752,-89.98068492,"35.10614752, -89.98068492"
0 E ALCORN AVE,35.148069,-89.96248976,"35.14806900, -89.96248976"
4892 KAYE AVE,35.10455492,-89.89884818,"35.10455492, -89.89884818"
0 EDITH,35.11716166,-90.05355016,"35.11716166, -90.05355016"
0 N LIPFORD ST,35.14367583,-89.96371808,"35.14367583, -89.96371808"
1458 E MALLORY AVE,35.08561629,-90.0142638,"35.08561629, -90.01426380"
0 VAN HUESEN DR,35.01116002,-90.06478933,"35.01116002, -90.06478933"
2195 EVELYN AVE,35.1224717,-89.98885529,"35.12247170, -89.98885529"
5780 N FOXBURROW CIR,35.06022135,-89.87068436,"35.06022135, -89.87068436"
165 E NORWOOD AVE,35.09127789,-90.05734089,"35.09127789, -90.05734089"
1532 HAVANA ST,35.10506473,-90.0334039,"35.10506473, -90.03340390"
766 EDITH,35.11693874,-90.03653958,"35.11693874, -90.03653958"
1514 S MONTGOMERY ST,35.10518248,-90.01933899,"35.10518248, -90.01933899"
181 E FERNWOOD AVE,35.09225375,-90.05678154,"35.09225375, -90.05678154"
1055 SEMMES AVE,35.10314059,-89.96208186,"35.10314059, -89.96208186"
72 E FALLS RD,35.02004853,-90.06158041,"35.02004853, -90.06158041"
1363 HYDE PARK BLVD,35.17362374,-89.98492783,"35.17362374, -89.98492783"
3936 WALES AVE,35.18565447,-89.92892231,"35.18565447, -89.92892231"
4123 KINGSCREST CV,35.03608413,-89.85301553,"35.03608413, -89.85301553"
835 W LEVI RD,35.04206252,-90.09207122,"35.04206252, -90.09207122"
289 W BROOKS RD,35.06302429,-90.07365569,"35.06302429, -90.07365569"
1569 S LAUDERDALE ST,35.10424918,-90.04440117,"35.10424918, -90.04440117"
1736 SWANSEA CV,35.17278594,-89.76575005,"35.17278594, -89.76575005"
0 CALVERT,35.17974815,-89.95853778,"35.17974815, -89.95853778"
0 N LOCUST ST,35.17325832,-89.95780877,"35.17325832, -89.95780877"
562 S EDGEWOOD ST,35.13048335,-89.98614026,"35.13048335, -89.98614026"
1207 THORNTON CV,35.15808744,-89.78633187,"35.15808744, -89.78633187"
